Tstart,Tinterval,ExtraSamples,RequestedLength,Length,A,B
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-9.06216621398926
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.238547936081886,-8.70632076263428
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-8.1734676361084
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-7.64061403274536
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-7.10776090621948
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,-6.21906185150146
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.148518323898315,-5.50859117507935
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-4.61989212036133
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,-3.73180341720581
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-2.84310436248779
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0404828041791916,-1.95501565933228
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,-0.888698995113373
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0180364400148392,-0.000610370188951492
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,0.887478232383728
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,1.95318460464478
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,2.84188365936279
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.126071959733963,3.72997212409973
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,4.79628896713257
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.175588250160217,5.50675964355469
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,6.39545869827271
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,6.92831182479858
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,8.17163562774658
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,8.70510005950928
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,8.70510005950928
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,8.34986400604248
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,7.10592985153198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.16658528149128,6.39545869827271
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,5.68437767028809
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,4.97390651702881
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0945615991950035,4.08520746231079
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0675527229905128,3.01950120925903
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,2.13080239295959
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0135349594056606,1.24271368980408
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,0.177007347345352
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0404828041791916,-0.711081266403198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0674916803836823,-1.59978032112122
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0945005640387535,-2.66548657417297
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,-3.55418562889099
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,-4.44227409362793
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,-5.33097314834595
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,-6.21906185150146
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-6.93014335632324
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-7.46299648284912
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-7.995849609375
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.52870273590088
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-9.06216621398926
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.274559766054153,-9.77263736724854
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.77263736724854
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.41740131378174
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.88454818725586
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.229544967412949,-8.52870273590088
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-7.8182315826416
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-7.28537845611572
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.180028691887856,-6.5742974281311
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.157521292567253,-5.68620872497559
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,-5.15335559844971
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.112506486475468,-4.26465654373169
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,-3.37656784057617
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0584887228906155,-2.31025123596191
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,-1.4221625328064
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,3.05185094475746e-05,-0.355845808982849
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0270393993705511,0.532242774963379
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0540482811629772,1.4203314781189
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0855586379766464,2.48603773117065
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.112567521631718,3.37473678588867
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.135074928402901,4.26282548904419
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,5.15152454376221
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,5.86199522018433
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,6.5730767250061
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,7.28354740142822
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,7.9940185546875
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,8.52748203277588
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,8.88271713256836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,9.06033515930176
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.229606002569199,8.52748203277588
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.211600080132484,7.9940185546875
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,7.46116542816162
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.175588250160217,6.75069427490234
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,6.03961324691772
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.130573436617851,5.32914209365845
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.103564560413361,4.44044303894043
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0810571610927582,3.55235457420349
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0540482811629772,2.66426587104797
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0270393993705511,1.77556693553925
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,3.05185094475746e-05,0.709860503673553
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,-0.178228095173836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0539872422814369,-1.4221625328064
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,-2.13263344764709
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.103503525257111,-3.19895005226135
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.130512401461601,-4.08703899383545
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,-4.97573757171631
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,-5.68620872497559
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-6.39667940139771
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-7.10776090621948
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-7.8182315826416
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.35108470916748
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.247550889849663,-8.88454818725586
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-9.41740131378174
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.274559766054153,-9.77263736724854
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-9.06216621398926
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.70632076263428
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-8.1734676361084
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-7.64061403274536
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-7.10776090621948
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,-6.21906185150146
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.148518323898315,-5.50859117507935
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-4.79750967025757
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0945005640387535,-3.73180341720581
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-2.84310436248779
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,-1.95501565933228
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,-1.06631672382355
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0135349594056606,-0.000610370188951492
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,0.887478232383728
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,2.13080239295959
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,2.84188365936279
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.126071959733963,3.90758991241455
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,4.79628896713257
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.171086758375168,5.50675964355469
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.19359415769577,6.39545869827271
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,6.92831182479858
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.229606002569199,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,8.17163562774658
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,8.70510005950928
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,9.06033515930176
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,8.88271713256836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,8.34986400604248
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.184591203927994,7.10592985153198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.16658528149128,6.39545869827271
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,5.68437767028809
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.121570482850075,4.97390651702881
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0900601223111153,4.08520746231079
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.063051238656044,3.19711899757385
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,2.13080239295959
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0135349594056606,1.24271368980408
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,0.177007347345352
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,-0.711081266403198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0674916803836823,-1.77739799022675
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0899990871548653,-2.66548657417297
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,-3.55418562889099
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.139515370130539,-4.44227409362793
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,-5.33097314834595
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,-6.21906185150146
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-6.93014335632324
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,-7.46299648284912
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-7.995849609375
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.52870273590088
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-9.06216621398926
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.274559766054153,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.77263736724854
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.41740131378174
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.88454818725586
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,-8.52870273590088
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.216040521860123,-7.8182315826416
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,-7.28537845611572
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.180028691887856,-6.5742974281311
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.157521292567253,-5.86382627487183
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,-4.97573757171631
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.112506486475468,-4.26465654373169
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0854976028203964,-3.37656784057617
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0584887228906155,-2.48786878585815
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,-1.4221625328064
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,3.05185094475746e-05,-0.355845808982849
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0270393993705511,0.532242774963379
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,1.4203314781189
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0810571610927582,2.30841994285583
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,3.37473678588867
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.135074928402901,4.26282548904419
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,5.15152454376221
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,6.03961324691772
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,6.75069427490234
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,7.28354740142822
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,7.9940185546875
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,8.52748203277588
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,8.88271713256836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,8.88271713256836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.229606002569199,8.52748203277588
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,7.9940185546875
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.19809564948082,7.46116542816162
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.175588250160217,6.75069427490234
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,6.03961324691772
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.130573436617851,5.32914209365845
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,4.44044303894043
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0810571610927582,3.55235457420349
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0540482811629772,2.66426587104797
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0270393993705511,1.59794914722443
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,3.05185094475746e-05,0.709860503673553
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,-0.178228095173836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0539872422814369,-1.4221625328064
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,-2.13263344764709
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.103503525257111,-3.19895005226135
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.130512401461601,-4.08703899383545
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,-4.97573757171631
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,-5.68620872497559
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-6.39667940139771
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-7.28537845611572
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-7.8182315826416
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.238547936081886,-8.35108470916748
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-8.88454818725586
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-9.41740131378174
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.274559766054153,-9.77263736724854
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,-9.59501934051514
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,-9.23978424072266
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,-9.06216621398926
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,-8.70632076263428
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,-8.1734676361084
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,-7.64061403274536
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.189031645655632,-6.93014335632324
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,-6.39667940139771
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.148518323898315,-5.50859117507935
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.121509447693825,-4.61989212036133
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0990020483732224,-3.73180341720581
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0719931647181511,-2.84310436248779
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,-1.95501565933228
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,-0.00897244177758694,-0.888698995113373
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0135349594056606,-0.000610370188951492
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,0.887478232383728
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,2.13080239295959
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,2.84188365936279
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.126071959733963,3.72997212409973
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,4.79628896713257
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.175588250160217,5.68437767028809
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.19359415769577,6.21723079681396
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.211600080132484,7.10592985153198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,8.34986400604248
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,8.70510005950928
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.06033515930176
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,9.77080631256104
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,9.59318828582764
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,9.41557025909424
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,9.23795318603516
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,8.88271713256836
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,8.34986400604248
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,7.8164005279541
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.189092680811882,7.10592985153198
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,6.39545869827271
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,5.68437767028809
-3.05736989503202e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,4.97390651702881
